CohortMonth,CustomerID,TotalRevenue
01-05-2011,14423,265.2
01-05-2011,14515,2076.89
01-05-2011,14591,1320.21
01-05-2011,14649,1402.59
01-05-2011,14651,653.75
01-05-2011,14655,1932.23
01-05-2011,14659,2529.93
01-05-2011,14681,498.95
01-05-2011,14691,2114.33
01-05-2011,14697,188.60999999999999
01-05-2011,14699,109.13000000000001
01-05-2011,14731,380.02
01-05-2011,14776,2538.3
01-05-2011,14853,475.8
01-05-2011,14883,761.59
01-05-2011,14920,977.77
01-05-2011,14944,5900.25
01-05-2011,14948,1101.97
01-05-2011,14959,695.42
01-05-2011,14988,334.54
01-05-2011,15027,1066.1499999999999
01-05-2011,15062,987.86
01-05-2011,15063,370.79999999999995
01-05-2011,15106,1422.52
01-05-2011,15117,1551.78
01-05-2011,15128,1471.0
01-05-2011,15129,3447.4
01-05-2011,15134,1387.99
01-05-2011,15144,6580.44
01-05-2011,15159,18641.010000000002
01-05-2011,15187,4777.18
01-05-2011,15218,5756.89
01-05-2011,15227,1219.4
01-05-2011,15249,6688.46
01-05-2011,15258,623.16
01-05-2011,15296,3672.86
01-05-2011,15312,924.85
01-05-2011,15376,1221.56
01-05-2011,15381,596.85
01-05-2011,15433,533.3
01-05-2011,15489,1134.28
01-05-2011,15491,3100.09
01-05-2011,15508,1000.27
01-05-2011,15527,2428.53
01-05-2011,15552,90.12
01-05-2011,15561,800.59
01-05-2011,15582,682.9100000000001
01-05-2011,15620,1553.18
01-05-2011,15656,748.5
01-05-2011,15668,76.32000000000001
01-05-2011,15673,2726.23
01-05-2011,15704,2293.62
01-05-2011,15729,85.0
01-05-2011,15757,714.42
01-05-2011,15759,253.04
01-05-2011,15865,895.13
01-05-2011,15906,1567.69
01-05-2011,15976,427.64
01-05-2011,16006,101.4
01-05-2011,16007,1693.81
01-05-2011,16055,134.8
01-05-2011,16057,2263.12
01-05-2011,16094,1078.23
01-05-2011,16115,1660.8799999999999
01-05-2011,16116,612.78
01-05-2011,16121,854.66
01-05-2011,16153,1824.23
01-05-2011,16184,1158.79
01-05-2011,16229,1010.6
01-05-2011,16230,542.03
01-05-2011,16232,990.88
01-05-2011,16258,5203.51
01-05-2011,16308,2560.0
01-05-2011,16319,404.40000000000003
01-05-2011,16320,1038.46
01-05-2011,16357,658.88
01-05-2011,16401,4098.32
01-05-2011,16431,623.28
01-05-2011,16440,3640.67
01-05-2011,16457,208.36
01-05-2011,16503,1431.93
01-05-2011,16523,9418.470000000001
01-05-2011,16610,75.66
01-05-2011,16628,2188.05
01-05-2011,16644,833.78
01-05-2011,16668,306.71999999999997
01-05-2011,16714,1129.06
01-05-2011,16746,6680.11
01-05-2011,16756,239.4
01-05-2011,16767,5575.56
01-05-2011,16806,762.16
01-05-2011,16807,1121.59
01-05-2011,16832,199.15
01-05-2011,16841,1869.82
01-05-2011,16942,1904.99
01-05-2011,16943,816.73
01-05-2011,16949,1286.27
01-05-2011,16985,5464.12
01-05-2011,16990,179.0
01-05-2011,17002,1493.73
01-05-2011,17007,889.9300000000001
01-05-2011,17033,1030.14
01-05-2011,17061,5232.2300000000005
01-05-2011,17174,59.9
01-05-2011,17231,3124.72
01-05-2011,17323,906.52
01-05-2011,17384,336.4
01-05-2011,17388,1259.56
01-05-2011,17394,203.86999999999998
01-05-2011,17410,1214.72
01-05-2011,17422,1979.37
01-05-2011,17423,698.41
01-05-2011,17429,524.9200000000001
01-05-2011,17442,2248.56
01-05-2011,17443,534.24
01-05-2011,17489,376.64
01-05-2011,17501,288.6
01-05-2011,17504,2997.0299999999997
01-05-2011,17516,764.88
01-05-2011,17522,1070.71
01-05-2011,17527,939.37
01-05-2011,17578,143.45999999999998
01-05-2011,17597,2044.3700000000001
01-05-2011,17604,309.36
01-05-2011,17612,2048.45
01-05-2011,17615,329.6
01-05-2011,17624,843.48
01-05-2011,17658,595.42
01-05-2011,17664,604.64
01-05-2011,17667,2055.51
01-05-2011,17723,3276.4000000000005
01-05-2011,17764,772.55
01-05-2011,17888,716.0
01-05-2011,17889,201.37
01-05-2011,17932,1331.57
01-05-2011,17955,557.3
01-05-2011,17970,562.79
01-05-2011,17974,703.99
01-05-2011,18078,336.13
01-05-2011,18094,3017.3
01-05-2011,18120,111.15
01-05-2011,18133,931.4999999999999
01-05-2011,18136,784.33
01-05-2011,18142,1019.52
01-05-2011,18146,160.35000000000002
01-05-2011,18170,980.31
01-05-2011,18172,7561.68
01-05-2011,18221,1041.61
01-05-2011,18227,93.75
01-05-2011,18235,1796.48
01-05-2011,18241,2073.09
01-05-2011,18242,2232.4900000000002
01-05-2011,18245,2567.06
01-06-2011,12380,2724.81
01-06-2011,12406,3415.3
01-06-2011,12409,11072.67
01-06-2011,12449,4067.29
01-06-2011,12455,2466.86
01-06-2011,12468,729.5400000000001
01-06-2011,12473,3928.0499999999997
01-06-2011,12516,1312.06
01-06-2011,12517,2481.6
01-06-2011,12535,716.35
01-06-2011,12594,3338.2200000000003
01-06-2011,12597,3811.22
01-06-2011,12609,1126.85
01-06-2011,12694,869.67
01-06-2011,12778,822.23
01-06-2011,12802,427.58
01-06-2011,13038,908.46
01-06-2011,13062,346.98
01-06-2011,13115,2294.78
01-06-2011,13131,1073.3
01-06-2011,13134,1793.58
01-06-2011,13213,1520.58
01-06-2011,13248,465.68
01-06-2011,13283,93.66
01-06-2011,13330,1140.93
01-06-2011,13395,307.72
01-06-2011,13410,1003.06
01-06-2011,13435,3809.8900000000003
01-06-2011,13437,3408.06
01-06-2011,13466,307.9
01-06-2011,13510,1791.56
01-06-2011,13533,269.09
01-06-2011,13571,2088.94
01-06-2011,13617,544.18
01-06-2011,13637,804.3
01-06-2011,13643,519.44
01-06-2011,13682,59.5
01-06-2011,13686,72.0
01-06-2011,13811,814.5
01-06-2011,13856,388.5
01-06-2011,13865,501.56
01-06-2011,13885,506.8
01-06-2011,13900,740.95
01-06-2011,13917,272.04
01-06-2011,14088,50491.81
01-06-2011,14132,3586.0299999999997
01-06-2011,14178,1600.26
01-06-2011,14231,925.71
01-06-2011,14232,2048.07
01-06-2011,14241,213.70000000000002
01-06-2011,14257,3099.7200000000003
01-06-2011,14276,1119.74
01-06-2011,14315,2481.13
01-06-2011,14375,235.56
01-06-2011,14377,617.05
01-06-2011,14389,1043.46
01-06-2011,14401,4051.48
01-06-2011,14408,2599.03
01-06-2011,14453,119.93
01-06-2011,14477,1309.6
01-06-2011,14498,1957.32
01-06-2011,14500,356.85
01-06-2011,14501,251.21
01-06-2011,14512,275.28
01-06-2011,14525,4215.9
01-06-2011,14530,2862.11
01-06-2011,14542,103.25
01-06-2011,14561,1080.76
01-06-2011,14583,986.96
01-06-2011,14584,1033.06
01-06-2011,14597,866.24
01-06-2011,14621,1788.3600000000001
01-06-2011,14622,320.58000000000004
01-06-2011,14623,886.7
01-06-2011,14682,52.0
01-06-2011,14700,2195.1
01-06-2011,14704,1493.96
01-06-2011,14745,1220.26
01-06-2011,14823,321.43
01-06-2011,14878,1476.09
01-06-2011,14880,690.59
01-06-2011,14891,554.38
01-06-2011,14963,1472.34
01-06-2011,14984,202.37
01-06-2011,15073,1043.41
01-06-2011,15098,39916.5
01-06-2011,15108,1300.25
01-06-2011,15124,184.19
01-06-2011,15150,5291.33
01-06-2011,15152,4745.69
01-06-2011,15184,402.2
01-06-2011,15238,1071.99
01-06-2011,15245,2515.84
01-06-2011,15252,740.78
01-06-2011,15267,1717.36
01-06-2011,15349,463.90999999999997
01-06-2011,15382,5955.71
01-06-2011,15386,394.14
01-06-2011,15405,349.1
01-06-2011,15411,1348.93
01-06-2011,15449,974.52
01-06-2011,15453,1371.77
01-06-2011,15462,234.6
01-06-2011,15609,298.48
01-06-2011,15679,781.28
01-06-2011,15712,1072.3600000000001
01-06-2011,15722,2211.21
01-06-2011,15743,775.96
01-06-2011,15812,1801.14
01-06-2011,15852,160.71
01-06-2011,15855,712.24
01-06-2011,15918,334.23
01-06-2011,15969,666.1
01-06-2011,16005,578.71
01-06-2011,16018,408.90000000000003
01-06-2011,16103,1429.64
01-06-2011,16107,3204.1600000000003
01-06-2011,16113,161.38
01-06-2011,16117,232.21
01-06-2011,16126,6287.77
01-06-2011,16239,414.2
01-06-2011,16298,598.2
01-06-2011,16348,1415.65
01-06-2011,16358,2027.5
01-06-2011,16370,1301.91
01-06-2011,16424,133.56
01-06-2011,16466,1595.96
01-06-2011,16484,404.3
01-06-2011,16529,455.25
01-06-2011,16581,105.84
01-06-2011,16593,330.03
01-06-2011,16611,129.49
01-06-2011,16614,506.19
01-06-2011,16626,4413.1
01-06-2011,16633,2883.1
01-06-2011,16659,39.12
01-06-2011,16682,1028.0
01-06-2011,16794,1196.5
01-06-2011,16813,1652.18
01-06-2011,16818,3349.57
01-06-2011,16825,775.1800000000001
01-06-2011,16849,124.57
01-06-2011,16872,680.02
01-06-2011,16880,1491.43
01-06-2011,16892,518.19
01-06-2011,16963,110.55000000000001
01-06-2011,16967,319.02
01-06-2011,16969,650.41
01-06-2011,17015,1838.6100000000001
01-06-2011,17064,855.45
01-06-2011,17088,1991.01
01-06-2011,17115,837.5
01-06-2011,17124,294.24
01-06-2011,17169,835.78
01-06-2011,17175,1443.69
01-06-2011,17234,149.89000000000001
01-06-2011,17242,1135.04
01-06-2011,17252,348.91
01-06-2011,17265,550.01
01-06-2011,17289,931.02
01-06-2011,17360,568.24
01-06-2011,17361,488.2
01-06-2011,17414,778.0
01-06-2011,17472,697.54
01-06-2011,17483,414.04
01-06-2011,17531,296.7
01-06-2011,17589,2404.17
01-06-2011,17673,1594.97
01-06-2011,17708,263.33
01-06-2011,17731,1240.11
01-06-2011,17797,780.43
01-06-2011,17828,1820.09
01-06-2011,17854,311.26
01-06-2011,17874,683.46
01-06-2011,17900,112.19999999999999
01-06-2011,17966,1098.43
01-06-2011,17987,198.57
01-06-2011,18069,2009.24
01-06-2011,18072,247.44
01-06-2011,18073,3859.82
01-06-2011,18135,681.9100000000001
01-06-2011,18236,882.24
01-06-2011,18248,804.02
01-06-2011,18281,80.82
01-07-2011,12358,1168.06
01-07-2011,12362,5226.23
01-07-2011,12407,1708.1200000000001
01-07-2011,12450,197.88
01-07-2011,12461,826.88
01-07-2011,12474,7324.09
01-07-2011,12507,1304.81
01-07-2011,12556,599.56
01-07-2011,12619,3641.24
01-07-2011,12635,1689.18
01-07-2011,12637,6002.9
01-07-2011,12648,318.05
01-07-2011,12710,1149.02
01-07-2011,12722,997.63
01-07-2011,12830,6814.64
01-07-2011,12919,1335.19
01-07-2011,12922,405.38
01-07-2011,12977,39.239999999999995
01-07-2011,13027,6912.0
01-07-2011,13058,271.40000000000003
01-07-2011,13064,1105.59
01-07-2011,13085,416.08000000000004
01-07-2011,13109,786.54
01-07-2011,13158,1201.06
01-07-2011,13207,250.26000000000002
01-07-2011,13217,533.98
01-07-2011,13224,2155.95
01-07-2011,13285,2709.12
01-07-2011,13291,361.11
01-07-2011,13302,63.75
01-07-2011,13311,598.57
01-07-2011,13338,487.02
01-07-2011,13414,1390.5
01-07-2011,13456,1766.72
01-07-2011,13486,1122.41
01-07-2011,13489,449.52
01-07-2011,13583,781.03
01-07-2011,13675,486.82000000000005
01-07-2011,13678,232.6
01-07-2011,13681,827.83
01-07-2011,13699,308.58000000000004
01-07-2011,13730,752.6
01-07-2011,13754,282.59999999999997
01-07-2011,13804,2588.39
01-07-2011,13833,383.85
01-07-2011,13901,2867.2
01-07-2011,14002,529.73
01-07-2011,14016,4341.21
01-07-2011,14034,648.89
01-07-2011,14049,5578.72
01-07-2011,14053,260.25
01-07-2011,14104,216.20999999999998
01-07-2011,14163,2445.91
01-07-2011,14223,991.13
01-07-2011,14235,3144.86
01-07-2011,14262,2618.23
01-07-2011,14338,588.22
01-07-2011,14459,1837.92
01-07-2011,14493,2383.2400000000002
01-07-2011,14548,652.8
01-07-2011,14552,164.22
01-07-2011,14690,355.05
01-07-2011,14808,2718.6
01-07-2011,14868,2953.59
01-07-2011,14905,616.15
01-07-2011,14918,1610.15
01-07-2011,15007,156.91
01-07-2011,15033,2557.18
01-07-2011,15045,735.66
01-07-2011,15051,1383.3600000000001
01-07-2011,15157,1936.07
01-07-2011,15182,622.85
01-07-2011,15265,1506.1200000000001
01-07-2011,15334,350.82
01-07-2011,15467,524.88
01-07-2011,15483,225.26
01-07-2011,15505,3610.96
01-07-2011,15512,121.0
01-07-2011,15549,1681.46
01-07-2011,15785,2328.9700000000003
01-07-2011,15901,351.73
01-07-2011,15920,167.5
01-07-2011,15952,781.91
01-07-2011,16009,972.11
01-07-2011,16012,1415.29
01-07-2011,16014,646.83
01-07-2011,16091,315.06
01-07-2011,16146,734.13
01-07-2011,16174,1009.5500000000001
01-07-2011,16283,1570.81
01-07-2011,16317,1341.65
01-07-2011,16338,214.79999999999998
01-07-2011,16344,101.10000000000001
01-07-2011,16398,1705.8
01-07-2011,16498,100.97
01-07-2011,16589,459.24
01-07-2011,16616,500.42
01-07-2011,16829,197.22
01-07-2011,16861,173.76
01-07-2011,16866,207.73999999999998
01-07-2011,16877,846.62
01-07-2011,16918,1068.82
01-07-2011,16929,1295.39
01-07-2011,16989,1133.25
01-07-2011,17024,95.85
01-07-2011,17031,380.35
01-07-2011,17046,642.02
01-07-2011,17123,345.29999999999995
01-07-2011,17312,644.3
01-07-2011,17353,1740.0
01-07-2011,17405,1031.41
01-07-2011,17444,2940.04
01-07-2011,17464,289.96000000000004
01-07-2011,17469,1870.97
01-07-2011,17505,1145.84
01-07-2011,17562,1122.38
01-07-2011,17651,3945.0
01-07-2011,17663,1802.91
01-07-2011,17765,367.63
01-07-2011,17781,188.02
01-07-2011,17837,1541.23
01-07-2011,17861,2097.88
01-07-2011,17892,244.1
01-07-2011,17899,154.55
01-07-2011,17939,99.14
01-07-2011,17988,201.12
01-07-2011,17997,1962.46
01-07-2011,18013,187.29
01-07-2011,18024,389.78
01-07-2011,18121,653.3
01-07-2011,18122,1793.06
01-07-2011,18177,1340.8700000000001
01-07-2011,18203,160.42000000000002
01-07-2011,18232,592.97
01-07-2011,18265,801.51
01-08-2011,12378,4008.62
01-08-2011,12381,1845.31
01-08-2011,12384,585.27
01-08-2011,12444,5005.46
01-08-2011,12534,1089.18
01-08-2011,12562,3781.7400000000002
01-08-2011,12571,519.61
01-08-2011,12610,2099.54
01-08-2011,12626,6620.48
01-08-2011,12627,4478.53
01-08-2011,12633,2163.98
01-08-2011,12644,477.91
01-08-2011,12689,1247.61
01-08-2011,12704,2340.84
01-08-2011,12750,275.88
01-08-2011,12823,1759.5
01-08-2011,12828,1018.71
01-08-2011,12844,325.96000000000004
01-08-2011,12865,1568.23
01-08-2011,12885,1175.22
01-08-2011,12917,594.0
01-08-2011,12931,42055.96
01-08-2011,12993,414.76
01-08-2011,12994,974.4200000000001
01-08-2011,13016,789.89
01-08-2011,13023,689.9
01-08-2011,13075,919.61
01-08-2011,13167,791.33
01-08-2011,13186,1575.89
01-08-2011,13200,870.09
01-08-2011,13209,5891.61
01-08-2011,13218,62.63999999999999
01-08-2011,13307,15.0
01-08-2011,13355,674.7
01-08-2011,13384,4151.93
01-08-2011,13500,1166.77
01-08-2011,13513,205.1
01-08-2011,13552,3740.07
01-08-2011,13588,2478.95
01-08-2011,13645,252.1
01-08-2011,13709,6307.650000000001
01-08-2011,13717,1445.01
01-08-2011,13782,908.86
01-08-2011,13791,1516.0
01-08-2011,13805,924.6
01-08-2011,13850,1595.48
01-08-2011,13851,2651.46
01-08-2011,13869,3083.65
01-08-2011,13919,384.81
01-08-2011,13925,678.25
01-08-2011,14004,4582.64
01-08-2011,14024,327.7
01-08-2011,14076,118.67
01-08-2011,14079,375.1
01-08-2011,14116,1382.74
01-08-2011,14133,605.64
01-08-2011,14331,462.65999999999997
01-08-2011,14346,1021.58
01-08-2011,14406,156.75
01-08-2011,14495,123.8
01-08-2011,14567,1530.3600000000001
01-08-2011,14626,2791.27
01-08-2011,14639,2984.49
01-08-2011,14640,2107.38
01-08-2011,14720,663.81
01-08-2011,14737,1164.55
01-08-2011,14768,192.60000000000002
01-08-2011,14790,745.06
01-08-2011,14834,1720.3
01-08-2011,14855,645.65
01-08-2011,14937,1621.88
01-08-2011,14947,290.82
01-08-2011,14972,114.77
01-08-2011,15089,2420.84
01-08-2011,15110,996.1
01-08-2011,15198,193.64
01-08-2011,15205,653.24
01-08-2011,15228,3386.71
01-08-2011,15247,356.0
01-08-2011,15254,300.36
01-08-2011,15342,406.09
01-08-2011,15374,168.0
01-08-2011,15410,3450.84
01-08-2011,15469,538.55
01-08-2011,15494,1280.58
01-08-2011,15608,1093.68
01-08-2011,15625,1534.26
01-08-2011,15689,254.1
01-08-2011,15747,946.64
01-08-2011,15831,794.64
01-08-2011,15985,1142.42
01-08-2011,16053,1511.95
01-08-2011,16066,1521.04
01-08-2011,16076,2234.73
01-08-2011,16102,1842.14
01-08-2011,16182,6617.65
01-08-2011,16187,6911.4400000000005
01-08-2011,16206,537.0600000000001
01-08-2011,16245,1413.66
01-08-2011,16271,1404.64
01-08-2011,16292,302.25
01-08-2011,16302,233.22
01-08-2011,16324,408.59000000000003
01-08-2011,16531,1244.59
01-08-2011,16637,1154.47
01-08-2011,16750,623.93
01-08-2011,16764,2790.9500000000003
01-08-2011,16788,594.39
01-08-2011,16954,2085.08
01-08-2011,16984,4459.52
01-08-2011,17053,498.48
01-08-2011,17122,138.32
01-08-2011,17139,10650.77
01-08-2011,17248,318.65
01-08-2011,17267,317.2
01-08-2011,17282,1685.46
01-08-2011,17298,498.42
01-08-2011,17331,175.2
01-08-2011,17400,2097.84
01-08-2011,17514,208.65
01-08-2011,17553,1487.6
01-08-2011,17554,1952.45
01-08-2011,17584,1242.3
01-08-2011,17602,5054.42
01-08-2011,17633,1324.84
01-08-2011,17642,712.29
01-08-2011,17644,2895.64
01-08-2011,17653,1207.56
01-08-2011,17656,1674.69
01-08-2011,17788,1117.9
01-08-2011,17887,111.35
01-08-2011,17941,304.56
01-08-2011,18079,3613.15
01-08-2011,18099,168.31
01-08-2011,18237,987.1
01-08-2011,18282,178.05
01-09-2011,12375,457.5
01-09-2011,12408,2888.55
01-09-2011,12422,803.5600000000001
01-09-2011,12436,509.01
01-09-2011,12526,1316.66
01-09-2011,12616,713.3
01-09-2011,12670,2996.05
01-09-2011,12674,1970.6
01-09-2011,12680,862.81
01-09-2011,12685,2863.08
01-09-2011,12739,1013.04
01-09-2011,12787,463.66
01-09-2011,12794,860.41
01-09-2011,12816,572.2
01-09-2011,12832,383.03
01-09-2011,12851,131.81
01-09-2011,12879,573.22
01-09-2011,12883,703.47
01-09-2011,12884,309.05
01-09-2011,12965,769.8100000000001
01-09-2011,12997,1226.89
01-09-2011,13045,305.28000000000003
01-09-2011,13079,220.10000000000002
01-09-2011,13099,207.35999999999999
01-09-2011,13122,922.39
01-09-2011,13130,64.0
01-09-2011,13147,712.8000000000001
01-09-2011,13192,911.94
01-09-2011,13210,353.48
01-09-2011,13211,1095.42
01-09-2011,13244,121.74000000000001
01-09-2011,13249,711.41
01-09-2011,13272,276.56
01-09-2011,13276,590.9300000000001
01-09-2011,13372,378.64
01-09-2011,13375,778.65
01-09-2011,13376,1019.76
01-09-2011,13381,3639.31
01-09-2011,13431,1269.1
01-09-2011,13434,534.24
01-09-2011,13441,296.64
01-09-2011,13470,165.0
01-09-2011,13507,2479.16
01-09-2011,13527,2242.36
01-09-2011,13611,1154.4
01-09-2011,13614,1585.46
01-09-2011,13631,3070.42
01-09-2011,13650,1836.34
01-09-2011,13704,2308.06
01-09-2011,13744,1080.52
01-09-2011,13772,1122.63
01-09-2011,13808,1747.66
01-09-2011,13813,1366.8600000000001
01-09-2011,13814,1579.12
01-09-2011,13823,957.66
01-09-2011,13889,416.90000000000003
01-09-2011,13949,2427.32
01-09-2011,13993,3466.36
01-09-2011,14019,1421.61
01-09-2011,14020,642.8
01-09-2011,14067,374.7
01-09-2011,14092,4076.91
01-09-2011,14096,65164.79
01-09-2011,14129,1123.8600000000001
01-09-2011,14171,363.79
01-09-2011,14177,549.46
01-09-2011,14208,151.74
01-09-2011,14211,2241.1
01-09-2011,14212,1070.48
01-09-2011,14250,1904.05
01-09-2011,14335,454.86
01-09-2011,14360,2118.03
01-09-2011,14414,1496.98
01-09-2011,14420,387.52
01-09-2011,14432,2248.5
01-09-2011,14436,89.06
01-09-2011,14441,1712.89
01-09-2011,14452,259.05
01-09-2011,14456,3017.28
01-09-2011,14463,529.62
01-09-2011,14482,2022.81
01-09-2011,14508,268.05
01-09-2011,14511,1314.81
01-09-2011,14522,974.54
01-09-2011,14533,1949.72
01-09-2011,14565,3099.12
01-09-2011,14824,1127.71
01-09-2011,14837,1649.5
01-09-2011,14897,1366.38
01-09-2011,14916,1268.98
01-09-2011,14965,596.09
01-09-2011,14997,546.1999999999999
01-09-2011,15035,252.73000000000002
01-09-2011,15136,1286.7
01-09-2011,15215,734.94
01-09-2011,15253,918.1999999999999
01-09-2011,15306,1174.35
01-09-2011,15307,205.3
01-09-2011,15364,913.19
01-09-2011,15365,2314.32
01-09-2011,15392,1535.53
01-09-2011,15488,91.32000000000001
01-09-2011,15533,807.57
01-09-2011,15587,913.6800000000001
01-09-2011,15594,1771.78
01-09-2011,15618,776.851
01-09-2011,15652,337.74
01-09-2011,15653,877.4399999999999
01-09-2011,15730,1120.88
01-09-2011,15755,2364.25
01-09-2011,15782,2614.7400000000002
01-09-2011,15804,4206.39
01-09-2011,15829,636.14
01-09-2011,15864,1936.3200000000002
01-09-2011,15980,2398.86
01-09-2011,16141,620.4
01-09-2011,16173,1418.32
01-09-2011,16175,1037.59
01-09-2011,16211,547.02
01-09-2011,16360,3450.41
01-09-2011,16362,709.99
01-09-2011,16384,584.5
01-09-2011,16400,303.93
01-09-2011,16418,631.12
01-09-2011,16434,1511.8
01-09-2011,16444,654.67
01-09-2011,16474,1810.65
01-09-2011,16603,482.47
01-09-2011,16629,408.63
01-09-2011,16674,304.24
01-09-2011,16706,531.35
01-09-2011,16723,576.4
01-09-2011,16744,1291.91
01-09-2011,16761,316.62
01-09-2011,16796,305.62
01-09-2011,16820,497.61
01-09-2011,16828,128.5
01-09-2011,16871,2812.34
01-09-2011,16899,1271.06
01-09-2011,16910,1508.96
01-09-2011,16992,1614.31
01-09-2011,17004,1312.1399999999999
01-09-2011,17090,1974.65
01-09-2011,17229,318.76
01-09-2011,17299,656.61
01-09-2011,17309,82.75
01-09-2011,17317,2600.34
01-09-2011,17345,519.6899999999999
01-09-2011,17370,446.18
01-09-2011,17386,2686.42
01-09-2011,17433,303.15999999999997
01-09-2011,17481,1255.59
01-09-2011,17573,380.6
01-09-2011,17593,3923.86
01-09-2011,17750,1710.45
01-09-2011,17919,1304.04
01-09-2011,18027,115.31
01-09-2011,18087,4055.7199999999993
01-09-2011,18158,453.4
01-09-2011,18180,1843.75
01-09-2011,18196,686.63
01-09-2011,18215,299.34000000000003
01-09-2011,18222,443.0
01-09-2011,18255,103.3
01-09-2011,18261,324.24
01-09-2011,18273,204.0
01-10-2011,12371,1887.96
01-10-2011,12420,600.39
01-10-2011,12457,2363.23
01-10-2011,12492,263.21000000000004
01-10-2011,12512,132.18
01-10-2011,12518,2056.89
01-10-2011,12519,330.84
01-10-2011,12536,12601.830000000002
01-10-2011,12602,153.12
01-10-2011,12607,1579.51
01-10-2011,12628,786.46
01-10-2011,12664,4881.88
01-10-2011,12667,620.13
01-10-2011,12691,1035.8
01-10-2011,12695,582.1
01-10-2011,12719,644.95
01-10-2011,12723,725.07
01-10-2011,12740,427.6
01-10-2011,12772,892.47
01-10-2011,12781,826.74
01-10-2011,12789,91.85
01-10-2011,12824,397.12
01-10-2011,12856,2170.78
01-10-2011,12923,172.82
01-10-2011,13049,656.6800000000001
01-10-2011,13177,282.45
01-10-2011,13193,112.08
01-10-2011,13212,786.83
01-10-2011,13259,283.18
01-10-2011,13260,557.62
01-10-2011,13297,2089.85
01-10-2011,13314,775.94
01-10-2011,13317,2273.68
01-10-2011,13348,233.76
01-10-2011,13351,373.94
01-10-2011,13352,397.97999999999996
01-10-2011,13359,439.56
01-10-2011,13379,572.56
01-10-2011,13419,221.06
01-10-2011,13422,2626.3
01-10-2011,13429,1006.8
01-10-2011,13464,674.68
01-10-2011,13483,140.34
01-10-2011,13504,295.93
01-10-2011,13517,2128.42
01-10-2011,13558,594.52
01-10-2011,13575,732.0699999999999
01-10-2011,13587,712.4
01-10-2011,13591,1117.13
01-10-2011,13602,428.89
01-10-2011,13627,1638.47
01-10-2011,13635,1071.03
01-10-2011,13666,84.65
01-10-2011,13685,3119.44
01-10-2011,13689,910.0
01-10-2011,13690,172.25
01-10-2011,13755,2108.06
01-10-2011,13763,1714.96
01-10-2011,13792,195.55
01-10-2011,13801,324.8
01-10-2011,13806,256.38
01-10-2011,13812,539.0
01-10-2011,13816,571.6700000000001
01-10-2011,13845,312.98
01-10-2011,13876,122.7
01-10-2011,13882,1191.13
01-10-2011,13895,2593.07
01-10-2011,13940,839.14
01-10-2011,13947,90.6
01-10-2011,13980,200.14
01-10-2011,13989,1266.08
01-10-2011,13994,2274.14
01-10-2011,14027,104.82
01-10-2011,14029,467.66
01-10-2011,14054,92.46
01-10-2011,14121,2780.15
01-10-2011,14128,637.5
01-10-2011,14138,965.8800000000001
01-10-2011,14141,915.13
01-10-2011,14175,3222.3
01-10-2011,14184,452.89
01-10-2011,14193,853.39
01-10-2011,14290,2314.65
01-10-2011,14317,508.58000000000004
01-10-2011,14332,840.21
01-10-2011,14333,415.2
01-10-2011,14383,1247.69
01-10-2011,14427,363.34000000000003
01-10-2011,14434,1372.8
01-10-2011,14451,643.9
01-10-2011,14488,1064.28
01-10-2011,14502,2429.83
01-10-2011,14518,174.37
01-10-2011,14529,578.61
01-10-2011,14538,388.25
01-10-2011,14592,557.94
01-10-2011,14595,1740.6
01-10-2011,14624,225.85
01-10-2011,14642,96.12
01-10-2011,14644,830.76
01-10-2011,14710,599.48
01-10-2011,14792,6.2
01-10-2011,14801,189.34
01-10-2011,14815,778.5
01-10-2011,14819,272.07
01-10-2011,14857,1173.12
01-10-2011,15088,1160.07
01-10-2011,15091,480.71
01-10-2011,15105,2298.93
01-10-2011,15125,11528.48
01-10-2011,15127,406.53
01-10-2011,15181,689.4799999999999
01-10-2011,15193,499.32
01-10-2011,15208,870.12
01-10-2011,15255,890.85
01-10-2011,15264,393.74
01-10-2011,15276,128.63
01-10-2011,15297,641.94
01-10-2011,15300,496.44
01-10-2011,15315,570.5
01-10-2011,15330,714.96
01-10-2011,15339,574.07
01-10-2011,15473,1771.2
01-10-2011,15553,428.93
01-10-2011,15579,327.6
01-10-2011,15612,195.15
01-10-2011,15701,1529.0
01-10-2011,15706,1060.56
01-10-2011,15707,916.98
01-10-2011,15739,449.12
01-10-2011,15762,583.75
01-10-2011,15766,315.06
01-10-2011,15774,270.8
01-10-2011,15787,933.26
01-10-2011,15801,1063.95
01-10-2011,15821,570.96
01-10-2011,15837,391.98
01-10-2011,15840,355.56
01-10-2011,15886,181.09
01-10-2011,15930,426.63
01-10-2011,15937,145.35
01-10-2011,16020,851.01
01-10-2011,16040,1313.55
01-10-2011,16085,981.51
01-10-2011,16104,298.21
01-10-2011,16106,108.38
01-10-2011,16120,1309.14
01-10-2011,16160,1025.44
01-10-2011,16171,73.2
01-10-2011,16179,215.83
01-10-2011,16183,338.71000000000004
01-10-2011,16205,757.63
01-10-2011,16248,152.94
01-10-2011,16253,3683.86
01-10-2011,16295,1328.55
01-10-2011,16354,395.8
01-10-2011,16374,466.73
01-10-2011,16380,1743.1499999999999
01-10-2011,16395,1482.06
01-10-2011,16432,287.4
01-10-2011,16441,381.2
01-10-2011,16454,6.9
01-10-2011,16478,331.0
01-10-2011,16518,484.32
