CustomerID,CustomerRevenue,TotalOrders,AOV
13566,856.84,2,428.42
13568,187.05,1,187.05
13569,338.62,2,169.31
13570,239.49,1,239.49
13571,2088.94,12,174.07833333333335
13572,1384.25,1,1384.25
13573,290.25,2,145.125
13575,732.0699999999999,5,146.414
13576,6717.34,18,373.18555555555554
13577,1687.6000000000001,4,421.90000000000003
13579,467.04,2,233.52
13581,118.0,1,118.0
13583,781.03,1,781.03
13584,142.4,1,142.4
13587,712.4,1,712.4
13588,2478.95,9,275.43888888888887
13589,379.65,2,189.825
13590,1981.92,6,330.32
13591,1117.13,3,372.3766666666667
13592,247.95999999999998,4,61.989999999999995
13593,2011.88,5,402.37600000000003
13594,396.97,1,396.97
13596,664.11,2,332.055
13598,160.04,1,160.04
13599,5149.92,21,245.2342857142857
13600,219.52,1,219.52
13601,693.32,2,346.66
13602,428.89,1,428.89
13603,164.34,1,164.34
13606,276.75,3,92.25
13607,675.51,1,675.51
13610,1082.33,7,154.6185714285714
13611,1154.4,3,384.8
13614,1585.46,4,396.365
13615,417.69,1,417.69
13617,544.18,3,181.39333333333332
13618,177.34,1,177.34
13621,213.85,1,213.85
13623,727.74,5,145.548
13626,257.23,1,257.23
13627,1638.47,5,327.694
13629,7792.36,11,708.3963636363636
13630,2031.78,7,290.2542857142857
13631,3070.42,11,279.1290909090909
13632,2118.93,5,423.78599999999994
13634,1547.3600000000001,5,309.47200000000004
13635,1071.03,1,1071.03
13636,949.12,5,189.824
13637,804.3,3,268.09999999999997
13638,122.64,1,122.64
13639,1033.34,1,1033.34
13642,312.28,1,312.28
13643,519.44,3,173.14666666666668
13644,2624.26,4,656.065
13645,252.1,1,252.1
13647,1648.1200000000001,4,412.03000000000003
13649,346.6,2,173.3
13650,1836.34,6,306.0566666666667
13651,94.2,2,47.1
13652,1095.08,3,365.02666666666664
13654,2707.33,6,451.22166666666664
13655,932.97,2,466.485
13656,379.65,2,189.825
13657,382.14,2,191.07
13658,2639.17,5,527.8340000000001
13659,1563.0,2,781.5
13662,881.26,3,293.75333333333333
13663,189.47,1,189.47
13666,84.65,3,28.21666666666667
13667,299.05,1,299.05
13668,6309.83,21,300.46809523809526
13669,218.55,2,109.275
13670,349.7,1,349.7
13672,186.39000000000001,2,93.19500000000001
13673,387.44,2,193.72
13675,486.82000000000005,2,243.41000000000003
13678,232.6,1,232.6
13680,3719.12,4,929.78
13681,827.83,4,206.9575
13682,59.5,1,59.5
13684,65.13,1,65.13
13685,3119.44,7,445.63428571428574
13686,72.0,1,72.0
13689,910.0,1,910.0
13690,172.25,1,172.25
13692,1488.32,3,496.1066666666666
13694,65039.62,50,1300.7924
13695,2504.13,15,166.942
13697,151.29999999999998,1,151.29999999999998
13699,308.58000000000004,1,308.58000000000004
13700,2248.63,10,224.863
13703,99.5,1,99.5
13704,2308.06,9,256.4511111111111
13705,711.86,3,237.28666666666666
13706,330.79,1,330.79
13707,806.41,2,403.205
13708,285.33,1,285.33
13709,6307.650000000001,13,485.2038461538462
13710,180.48,1,180.48
13711,252.06,2,126.03
13712,228.84,1,228.84
13715,1077.39,5,215.478
13716,138.28,1,138.28
13717,1445.01,6,240.835
13718,306.55,2,153.275
13719,1041.68,5,208.336
13720,799.9,4,199.975
13721,524.14,1,524.14
13722,2375.41,3,791.8033333333333
13723,199.85000000000002,1,199.85000000000002
13725,1980.56,8,247.57
13726,1079.6599999999999,2,539.8299999999999
13727,333.48,2,166.74
13728,1016.14,6,169.35666666666665
13730,752.6,2,376.3
13731,610.59,2,305.295
13732,491.86,1,491.86
13735,2883.54,4,720.885
13736,729.8,2,364.9
13737,339.59999999999997,1,339.59999999999997
13739,216.9,1,216.9
13740,350.75,1,350.75
13741,668.4300000000001,3,222.81000000000003
13742,3107.87,12,258.9891666666667
13743,1341.6,7,191.65714285714284
13744,1080.52,2,540.26
13745,300.04,1,300.04
13747,79.6,1,79.6
13748,948.25,5,189.65
13750,1647.26,5,329.452
13751,296.25,1,296.25
13752,1175.38,6,195.89666666666668
13753,741.26,1,741.26
13754,282.59999999999997,2,141.29999999999998
13755,2108.06,9,234.2288888888889
13756,5189.52,14,370.68
13758,3190.55,7,455.79285714285714
13759,659.4100000000001,2,329.70500000000004
13760,286.79,2,143.395
13761,1070.65,2,535.325
13762,306.72,1,306.72
13763,1714.96,1,1714.96
13764,1519.42,3,506.47333333333336
13767,17220.36,37,465.41513513513513
13769,2796.51,10,279.651
13771,2634.45,4,658.6125
13772,1122.63,3,374.21000000000004
13774,345.0,1,345.0
13777,25977.16,33,787.1866666666666
13778,178.7,1,178.7
13780,360.01,2,180.005
13781,127.84,1,127.84
13782,908.86,6,151.47666666666666
13784,2462.79,11,223.89
13786,230.39999999999998,1,230.39999999999998
13787,309.04,2,154.52
13790,348.8,1,348.8
13791,1516.0,2,758.0
13792,195.55,2,97.775
13798,37153.85,57,651.8219298245614
13799,688.86,2,344.43
13800,558.32,1,558.32
13801,324.8,1,324.8
13802,4599.42,3,1533.14
13803,277.07,1,277.07
13804,2588.39,7,369.77
13805,924.6,2,462.3
13806,256.38,1,256.38
13807,112.6,1,112.6
13808,1747.66,5,349.53200000000004
13809,155.05,1,155.05
13810,1499.01,3,499.67
13811,814.5,3,271.5
13812,539.0,3,179.66666666666666
13813,1366.8600000000001,4,341.71500000000003
13814,1579.12,2,789.56
13815,4027.36,4,1006.84
13816,571.6700000000001,2,285.83500000000004
13817,382.98,2,191.49
13819,1140.35,3,380.1166666666666
13821,385.64,2,192.82
13822,632.0,2,316.0
13823,957.66,2,478.83
13824,1698.94,5,339.788
13826,189.5,1,189.5
13827,409.8,3,136.6
13828,209.49,1,209.49
13831,2198.45,6,366.4083333333333
13832,52.199999999999996,1,52.199999999999996
13833,383.85,1,383.85
13835,834.57,4,208.6425
13837,266.59000000000003,2,133.29500000000002
13838,674.82,4,168.705
13841,85.0,1,85.0
13842,3385.62,9,376.18
13844,361.62,1,361.62
13845,312.98,1,312.98
13846,865.0600000000001,3,288.35333333333335
13848,1255.0,3,418.3333333333333
13849,1537.95,2,768.975
13850,1595.48,1,1595.48
13851,2651.46,3,883.82
13853,1090.14,1,1090.14
13854,8109.5199999999995,25,324.38079999999997
13856,388.5,3,129.5
13858,216.17,1,216.17
13859,201.16,1,201.16
13860,1245.9,5,249.18
13862,2209.36,8,276.17
13863,305.78,1,305.78
13865,501.56,4,125.39
13866,145.67000000000002,1,145.67000000000002
13867,1005.09,3,335.03000000000003
13868,3192.54,2,1596.27
13869,3083.65,4,770.9125
13870,2770.94,8,346.3675
13871,6403.25,13,492.5576923076923
13873,389.6,3,129.86666666666667
13874,540.45,1,540.45
13875,1786.79,5,357.358
13876,122.7,1,122.7
13877,117.24,1,117.24
13878,1271.57,1,1271.57
13880,3219.77,13,247.67461538461538
13881,17159.52,20,857.976
13882,1191.13,5,238.22600000000003
13883,2674.48,5,534.896
13884,787.6,5,157.52
13885,506.8,2,253.4
13886,243.56,1,243.56
13887,349.55,1,349.55
13888,595.67,2,297.835
13889,416.90000000000003,1,416.90000000000003
13890,1883.8100000000002,10,188.38100000000003
13892,632.97,4,158.2425
13893,821.1,1,821.1
13894,564.62,3,188.20666666666668
13895,2593.07,4,648.2675
13897,311.16,1,311.16
13898,155.93,1,155.93
13899,388.52,2,194.26
13900,740.95,3,246.98333333333335
13901,2867.2,5,573.4399999999999
13904,332.64,2,166.32
13908,2369.55,4,592.3875
13911,2580.91,9,286.7677777777778
13914,626.45,2,313.225
13917,272.04,2,136.02
13918,1212.8400000000001,2,606.4200000000001
13919,384.81,2,192.405
13922,172.25,1,172.25
13923,351.13,1,351.13
13924,1838.8500000000001,6,306.475
13925,678.25,4,169.5625
13926,223.85000000000002,1,223.85000000000002
13927,348.99,1,348.99
13928,464.57,4,116.1425
13929,842.65,2,421.325
13930,337.34,2,168.67
13931,1237.53,2,618.765
13932,307.4,1,307.4
13933,608.7900000000001,2,304.39500000000004
13934,922.1,1,922.1
13936,376.58,1,376.58
13937,158.85,1,158.85
13938,71.66,1,71.66
13939,568.55,3,189.51666666666665
13940,839.14,4,209.785
13941,5112.96,5,1022.592
13946,561.5699999999999,3,187.18999999999997
13947,90.6,1,90.6
13948,102.0,1,102.0
13949,2427.32,6,404.55333333333334
13950,745.06,4,186.265
13951,674.45,3,224.8166666666667
13952,3251.071,2,1625.5355
13953,3515.68,7,502.23999999999995
13954,439.92,2,219.96
13955,322.96,2,161.48
13956,1019.27,5,203.85399999999998
13959,594.04,3,198.01333333333332
13960,230.22,2,115.11
13962,169.55,2,84.775
13963,664.54,4,166.135
13967,80.7,1,80.7
13969,9024.17,18,501.34277777777777
13971,2758.26,8,344.7825
13972,190.25,2,95.125
13973,264.7,1,264.7
13974,413.59000000000003,1,413.59000000000003
13975,2461.2400000000002,6,410.2066666666667
13976,357.98,1,357.98
13978,196.79000000000002,2,98.39500000000001
13979,869.87,1,869.87
13980,200.14,1,200.14
13982,1871.81,4,467.9525
13983,2603.43,12,216.9525
13984,920.51,5,184.102
13985,7060.13,15,470.67533333333336
13986,320.46,1,320.46
13988,4147.96,6,691.3266666666667
13989,1266.08,2,633.04
13990,311.3,1,311.3
13991,852.88,6,142.14666666666668
13992,76.8,1,76.8
13993,3466.36,9,385.1511111111111
13994,2274.14,6,379.0233333333333
13995,1393.69,5,278.738
13999,3901.81,12,325.1508333333333
14000,635.66,1,635.66
14001,2043.0800000000002,3,681.0266666666668
14002,529.73,2,264.865
14004,4582.64,7,654.6628571428572
14005,2874.72,5,574.944
14006,962.19,3,320.73
14009,695.61,2,347.805
14012,328.8,1,328.8
14013,473.02,3,157.67333333333332
14014,505.18,1,505.18
14015,917.34,1,917.34
14016,4341.21,4,1085.3025
14019,1421.61,3,473.86999999999995
14020,642.8,2,321.4
14021,631.9,3,210.63333333333333
14022,440.0,1,440.0
14023,584.07,2,292.035
14024,327.7,2,163.85
14027,104.82,1,104.82
14029,467.66,2,233.83
14030,2358.84,8,294.855
14031,17286.86,19,909.8347368421053
14032,2975.59,11,270.5081818181818
14034,648.89,3,216.29666666666665
14035,1428.02,5,285.604
14036,626.65,1,626.65
14037,147.20000000000002,2,73.60000000000001
14038,1560.38,3,520.1266666666667
14039,152.2,1,152.2
14040,3560.32,12,296.6933333333333
14041,141.41,1,141.41
14044,646.42,4,161.605
14045,1659.75,4,414.9375
14046,154.99,1,154.99
14047,1308.6100000000001,5,261.72200000000004
14048,409.93,1,409.93
14049,5578.72,4,1394.68
14050,746.36,2,373.18
14051,15610.390000000001,23,678.7126086956522
14052,225.36,1,225.36
14053,260.25,2,130.125
14054,92.46,1,92.46
14055,725.6400000000001,1,725.6400000000001
14056,8152.71,23,354.46565217391304
14057,6211.66,17,365.39176470588234
14059,183.6,1,183.6
14060,6140.42,19,323.18
14062,10464.85,12,872.0708333333333
14064,1334.34,5,266.868
14066,152.55,1,152.55
14067,374.7,2,187.35
14068,265.85,1,265.85
14071,1437.57,8,179.69625
14073,151.04,1,151.04
14075,942.26,3,314.08666666666664
14076,118.67,1,118.67
14077,499.41999999999996,5,99.88399999999999
14078,1049.37,6,174.89499999999998
14079,375.1,1,375.1
14080,45.599999999999994,1,45.599999999999994
14081,921.62,2,460.81
14082,182.25,1,182.25
14083,1002.9,9,111.43333333333334
14085,4421.29,18,245.62722222222223
14087,191.47,1,191.47
14088,50491.81,13,3883.9853846153846
14089,158.75,1,158.75
14090,76.32000000000001,1,76.32000000000001
14092,4076.91,14,291.2078571428571
14093,433.86,1,433.86
14096,65164.79,17,3833.2229411764706
14098,147.35,1,147.35
14099,3104.17,11,282.1972727272727
14100,191.95000000000002,1,191.95000000000002
14101,5976.79,6,996.1316666666667
14102,1105.8799999999999,5,221.176
14104,216.20999999999998,2,108.10499999999999
14105,1266.23,1,1266.23
14107,2703.23,7,386.17571428571426
14108,597.91,2,298.955
14109,144.2,1,144.2
14110,5683.15,12,473.5958333333333
14111,692.85,4,173.2125
14112,2915.15,7,416.45
14113,1840.42,4,460.105
14114,386.53,2,193.265
14116,1382.74,5,276.548
14117,90.0,1,90.0
14121,2780.15,4,695.0375
14124,419.58000000000004,1,419.58000000000004
14125,2720.63,3,906.8766666666667
14126,706.1300000000001,3,235.3766666666667
14127,709.71,3,236.57000000000002
14128,637.5,2,318.75
14129,1123.8600000000001,5,224.77200000000002
14130,480.91,1,480.91
14132,3586.0299999999997,11,326.00272727272727
14133,605.64,3,201.88
14135,4690.31,15,312.68733333333336
14138,965.8800000000001,2,482.94000000000005
14139,415.82,1,415.82
14140,935.05,2,467.525
14141,915.13,4,228.7825
14142,311.81,1,311.81
14143,115.8,1,115.8
14145,3742.2,4,935.55
14146,4191.0,5,838.2
14147,483.4,2,241.7
14148,157.2,1,157.2
14149,446.62,1,446.62
14150,658.64,2,329.32
14152,621.29,2,310.645
14154,1345.62,2,672.81
14155,118.75,1,118.75
14156,117210.08,55,2131.0923636363636
14157,424.89000000000004,2,212.44500000000002
14158,507.66,1,507.66
14159,4630.35,11,420.94090909090914
14161,1097.6200000000001,3,365.8733333333334
14162,289.36,2,144.68
14163,2445.91,4,611.4775
14164,1631.77,2,815.885
14165,120.44,1,120.44
14167,562.59,4,140.6475
14171,363.79,1,363.79
14173,450.84,4,112.71
14174,134.46,1,134.46
14175,3222.3,3,1074.1000000000001
14176,576.9000000000001,4,144.22500000000002
14177,549.46,4,137.365
14178,1600.26,7,228.60857142857142
14179,701.57,2,350.785
14180,4748.52,25,189.94080000000002
14184,452.89,1,452.89
14185,197.65,1,197.65
14188,2054.36,6,342.3933333333334
14189,4654.08,15,310.272
14191,4684.76,13,360.36615384615385
14193,853.39,2,426.695
14194,11349.52,21,540.4533333333334
14195,1012.0,2,506.0
14196,335.52,1,335.52
14198,701.4,4,175.35
14199,185.39999999999998,1,185.39999999999998
14201,747.44,7,106.77714285714286
14204,150.61,1,150.61
14205,466.7,2,233.35
14206,328.15999999999997,1,328.15999999999997
14208,151.74,1,151.74
14209,2073.43,6,345.57166666666666
14210,1905.8400000000001,6,317.64000000000004
14211,2241.1,9,249.0111111111111
14212,1070.48,1,1070.48
14214,1004.38,5,200.876
14215,1789.72,6,298.2866666666667
14216,1839.3,4,459.825
14217,2004.98,17,117.94
14218,169.48000000000002,1,169.48000000000002
14219,89.94,1,89.94
14220,632.4,2,316.2
14221,3432.8,9,381.4222222222222
14222,683.17,1,683.17
14223,991.13,3,330.37666666666667
14224,1009.73,4,252.4325
14226,2214.79,5,442.95799999999997
14227,3350.96,10,335.096
14229,1547.2,3,515.7333333333333
14231,925.71,3,308.57
14232,2048.07,5,409.61400000000003
14233,1462.72,4,365.68
14234,754.12,4,188.53
14235,3144.86,5,628.972
14236,490.86,2,245.43
14237,161.0,1,161.0
14238,146.85,1,146.85
14239,2380.85,11,216.4409090909091
14240,890.34,2,445.17
14241,213.70000000000002,1,213.70000000000002
14242,280.55,2,140.275
14243,2588.77,10,258.877
14245,1693.45,2,846.725
14246,1474.06,3,491.3533333333333
14247,136.76999999999998,1,136.76999999999998
14248,302.58,1,302.58
14250,1904.05,3,634.6833333333333
14251,2879.7000000000003,5,575.94
14256,969.0600000000001,2,484.53000000000003
14257,3099.7200000000003,5,619.9440000000001
14258,12669.98,9,1407.7755555555555
14259,120.0,1,120.0
14261,1163.45,2,581.725
14262,2618.23,8,327.27875
14264,333.97,2,166.985
14265,530.18,2,265.09
14267,1516.24,3,505.41333333333336
14270,492.65000000000003,1,492.65000000000003
14271,112.32,1,112.32
14272,437.96,2,218.98
14273,559.97,4,139.9925
14276,1119.74,3,373.24666666666667
14277,4188.0,3,1396.0
14280,134.04,1,134.04
14282,3701.44,15,246.76266666666666
14284,595.25,2,297.625
14285,1910.01,4,477.5025
14286,4628.75,3,1542.9166666666667
14287,176.63,3,58.876666666666665
14288,426.6,1,426.6
14289,911.26,6,151.87666666666667
14290,2314.65,5,462.93
14291,3883.25,11,353.02272727272725
14292,4871.93,9,541.3255555555556
14293,1046.56,4,261.64
14295,166.20000000000002,1,166.20000000000002
14297,1305.33,4,326.3325
14298,51527.3,44,1171.075
14299,3965.62,9,440.6244444444444
14300,43.2,1,43.2
14301,640.14,1,640.14
14304,383.45,1,383.45
14305,1858.96,3,619.6533333333333
14306,2093.32,2,1046.66
14307,2995.72,6,499.28666666666663
14309,2352.53,9,261.39222222222224
14311,310.26,1,310.26
14312,1611.59,6,268.5983333333333
14314,120.0,1,120.0
14315,2481.13,6,413.5216666666667
14317,508.58000000000004,1,508.58000000000004
14320,477.79,2,238.895
14321,1530.75,5,306.15
14323,605.0600000000001,2,302.53000000000003
14326,183.85,1,183.85
14327,311.65,1,311.65
14329,4975.24,7,710.7485714285714
14331,462.65999999999997,2,231.32999999999998
14332,840.21,3,280.07
14333,415.2,1,415.2
14334,2552.21,8,319.02625
14335,454.86,2,227.43
14336,1614.91,4,403.7275
14338,588.22,2,294.11
14339,309.52,1,309.52
14340,134.7,1,134.7
14341,2166.98,8,270.8725
14342,668.5600000000001,4,167.14000000000001
14344,889.9300000000001,8,111.24125000000001
14345,108.97999999999999,1,108.97999999999999
14346,1021.58,2,510.79
14348,409.57,1,409.57
14349,133.5,1,133.5
14350,282.93,1,282.93
14351,51.0,1,51.0
14352,1078.96,4,269.74
14353,90.6,1,90.6
14354,163.62,2,81.81
14355,174.4,1,174.4
14356,701.23,2,350.615
14357,225.12,1,225.12
14359,912.18,3,304.06
14360,2118.03,4,529.5075
14362,151.5,1,151.5
14364,3717.35,8,464.66875
14367,9227.82,16,576.73875
14368,155.0,1,155.0
14371,100.5,1,100.5
14373,76.55,1,76.55
14375,235.56,1,235.56
14377,617.05,2,308.525
14379,348.1,2,174.05
14381,202.68,1,202.68
14382,615.49,1,615.49
14383,1247.69,3,415.8966666666667
14385,202.11,3,67.37
14386,142.4,1,142.4
14387,1727.6,3,575.8666666666667
14388,3212.84,8,401.605
14389,1043.46,2,521.73
14390,4642.57,9,515.8411111111111
14393,67.95,1,67.95
14395,3479.91,9,386.65666666666664
14396,487.99,2,243.995
14397,2612.96,19,137.52421052631578
14400,574.7,1,574.7
14401,4051.48,13,311.6523076923077
14403,1475.81,4,368.9525
14404,1449.32,6,241.5533333333333
14406,156.75,1,156.75
14407,2157.73,6,359.62166666666667
14408,2599.03,7,371.29
14409,2059.4500000000003,6,343.24166666666673
14410,1100.27,9,122.25222222222222
14411,1063.0,1,1063.0
14412,770.03,2,385.015
14413,121.05,1,121.05
14414,1496.98,7,213.8542857142857
14415,5855.57,13,450.42846153846153
14416,490.22,2,245.11
14418,1937.25,3,645.75
14419,1051.79,6,175.29833333333332
14420,387.52,1,387.52
14421,813.11,2,406.555
14422,4263.64,6,710.6066666666667
14423,265.2,1,265.2
14424,322.08,1,322.08
14426,4481.67,10,448.16700000000003
14427,363.34000000000003,2,181.67000000000002
14428,1224.06,5,244.81199999999998
14431,470.36,1,470.36
14432,2248.5,6,374.75
14434,1372.8,6,228.79999999999998
14436,89.06,1,89.06
14437,63.0,1,63.0
14438,131.9,1,131.9
14439,2661.24,1,2661.24
14440,2357.6800000000003,5,471.53600000000006
14441,1712.89,4,428.2225
14442,1589.82,2,794.91
14443,1420.2,4,355.05
14446,1010.35,4,252.5875
14447,1163.23,5,232.64600000000002
14448,375.35,2,187.675
14449,885.8,4,221.45
14450,483.25,3,161.08333333333334
14451,643.9,2,321.95
14452,259.05,2,129.525
14453,119.93,1,119.93
14456,3017.28,9,335.25333333333333
14457,113.64,1,113.64
14459,1837.92,1,1837.92
14460,434.34,3,144.78
14461,2103.06,3,701.02
14462,1980.57,11,180.05181818181816
14463,529.62,3,176.54
14465,1038.44,3,346.1466666666667
14466,2272.4,7,324.62857142857143
14467,596.26,4,149.065
14470,461.19,2,230.595
14472,1852.67,8,231.58375
14473,234.34000000000003,2,117.17000000000002
14474,547.66,1,547.66
14475,925.85,3,308.6166666666667
14476,193.0,1,193.0
14477,1309.6,4,327.4
14479,316.25,2,158.125
14480,279.05,1,279.05
14481,636.51,2,318.255
14482,2022.81,6,337.135
14483,137.1,1,137.1
14484,321.92,1,321.92
14485,162.8,1,162.8
14487,1165.48,6,194.24666666666667
14488,1064.28,1,1064.28
14489,463.38,1,463.38
14491,340.93,2,170.465
14493,2383.2400000000002,5,476.648
14494,139.56,1,139.56
14495,123.8,2,61.9
14496,538.8100000000001,2,269.40500000000003
14497,475.37,1,475.37
14498,1957.32,5,391.464
14499,808.44,3,269.48
14500,356.85,3,118.95
14501,251.21,2,125.605
14502,2429.83,11,220.89363636363635
14503,3543.26,6,590.5433333333334
14504,673.26,4,168.315
14505,5859.43,8,732.42875
14506,1960.65,5,392.13
14507,1367.88,6,227.98000000000002
14508,268.05,2,134.025
14511,1314.81,5,262.962
14512,275.28,2,137.64
14513,455.59000000000003,3,151.86333333333334
14514,990.2,3,330.06666666666666
14515,2076.89,6,346.1483333333333
14517,330.45,2,165.225
14518,174.37,1,174.37
14520,270.6,2,135.3
14522,974.54,4,243.635
14523,241.09,1,241.09
14524,1843.83,9,204.87
14525,4215.9,9,468.4333333333333
14527,8507.13,55,154.6750909090909
14528,364.21999999999997,1,364.21999999999997
14529,578.61,3,192.87
14530,2862.11,6,477.0183333333334
14532,932.85,4,233.2125
14533,1949.72,7,278.5314285714286
14534,4397.3,18,244.29444444444445
14535,2854.84,3,951.6133333333333
14536,170.95,1,170.95
14537,355.56,1,355.56
14538,388.25,2,194.125
14539,537.48,2,268.74
14540,952.66,3,317.55333333333334
14541,1453.35,8,181.66875
14542,103.25,1,103.25
14543,3599.73,16,224.983125
14544,2004.3,2,1002.15
14546,2573.93,5,514.786
14547,3974.75,8,496.84375
14548,652.8,2,326.4
14549,289.24,1,289.24
14550,757.37,2,378.685
14551,186.23,2,93.115
14552,164.22,1,164.22
14553,859.27,5,171.85399999999998
14554,2279.4900000000002,4,569.8725000000001
14555,312.54,2,156.27
14557,788.38,1,788.38
14560,2237.77,22,101.71681818181818
14561,1080.76,3,360.25333333333333
14562,5006.77,18,278.1538888888889
14565,3099.12,4,774.78
14566,1432.0,1,1432.0
14567,1530.3600000000001,2,765.1800000000001
14569,227.39,1,227.39
14570,218.06,2,109.03
14572,2804.54,7,400.6485714285714
14573,1639.82,9,182.20222222222222
14576,35.400000000000006,1,35.400000000000006
14577,859.71,4,214.9275
14578,168.63,1,168.63
14581,138.6,1,138.6
14582,114.11,1,114.11
14583,986.96,5,197.392
14584,1033.06,4,258.265
14585,157.05,1,157.05
14586,237.36,1,237.36
14587,1580.29,9,175.58777777777777
14589,39.75,1,39.75
14591,1320.21,4,330.0525
14592,557.94,3,185.98000000000002
14593,617.15,3,205.71666666666667
14594,363.33,2,181.665
14595,1740.6,6,290.09999999999997
14597,866.24,2,433.12
14598,221.97,1,221.97
14600,393.33000000000004,1,393.33000000000004
14601,213.96,1,213.96
14603,660.0,1,660.0
14606,12076.15,93,129.8510752688172
14607,16209.5,14,1157.8214285714287
14608,1785.15,4,446.2875
14609,601.56,4,150.39
14616,406.08000000000004,3,135.36
14618,553.44,3,184.48000000000002
14619,394.44,1,394.44
14620,412.78000000000003,2,206.39000000000001
14621,1788.3600000000001,5,357.672
14622,320.58000000000004,1,320.58000000000004
14623,886.7,5,177.34
14624,225.85,2,112.925
14625,899.63,2,449.815
14626,2791.27,4,697.8175
14628,671.96,2,335.98
14629,955.26,2,477.63
14631,1006.98,3,335.66
14632,114.56,1,114.56
14633,344.90000000000003,1,344.90000000000003
14636,609.85,2,304.925
14638,443.6,1,443.6
14639,2984.49,6,497.41499999999996
14640,2107.38,6,351.23
14641,110.46,1,110.46
14642,96.12,1,96.12
14643,693.8100000000001,2,346.90500000000003
14644,830.76,2,415.38
14645,597.09,2,298.545
14646,280206.02,73,3838.4386301369864
14647,236.04000000000002,1,236.04000000000002
14649,1402.59,4,350.6475
14651,653.75,2,326.875
14652,114.18,1,114.18
14653,1926.65,7,275.2357142857143
14655,1932.23,4,483.0575
14656,291.05,2,145.525
14657,848.22,4,212.055
14658,247.15,2,123.575
14659,2529.93,9,281.1033333333333
14660,285.74,2,142.87
14661,107.95,1,107.95
14662,741.37,4,185.3425
14664,636.24,2,318.12
14665,1835.7,5,367.14
14666,195.25,1,195.25
14667,9175.04,25,367.00160000000005
14669,1259.24,3,419.74666666666667
14670,392.86,2,196.43
14672,765.55,2,382.775
14673,1736.4,5,347.28000000000003
14675,596.36,1,596.36
14676,2548.2400000000002,6,424.7066666666667
14680,28754.11,16,1797.131875
14681,498.95,3,166.31666666666666
14682,52.0,2,26.0
14684,1201.51,5,240.302
14687,628.38,1,628.38
14688,5579.1,21,265.6714285714286
14689,112.8,1,112.8
14690,355.05,2,177.525
14691,2114.33,5,422.866
14692,591.55,4,147.8875
14693,172.9,1,172.9
14696,2078.95,7,296.99285714285713
14697,188.60999999999999,2,94.30499999999999
14698,1217.27,5,243.454
14699,109.13000000000001,1,109.13000000000001
14700,2195.1,3,731.6999999999999
14701,2526.09,9,280.6766666666667
14702,3251.79,17,191.28176470588235
14703,318.17,1,318.17
14704,1493.96,9,165.99555555555557
14705,179.0,1,179.0
14708,1126.37,3,375.45666666666665
14709,4921.04,13,378.54153846153844
14710,599.48,4,149.87
14711,2839.62,11,258.1472727272727
14712,917.07,3,305.69
14713,2662.2,11,242.0181818181818
14714,160.19,1,160.19
14715,867.38,4,216.845
14716,307.51,2,153.755
14719,1581.84,5,316.368
14720,663.81,3,221.26999999999998
14722,180.42000000000002,1,180.42000000000002
14723,1122.3600000000001,6,187.06000000000003
14725,655.58,1,655.58
14727,268.58,1,268.58
14729,313.49,1,313.49
14730,1897.57,8,237.19625
14731,380.02,3,126.67333333333333
14732,2702.4900000000002,8,337.81125000000003
14733,9585.91,12,798.8258333333333
14735,6065.69,32,189.5528125
14737,1164.55,3,388.18333333333334
14738,1314.45,7,187.77857142857144
14739,3902.28,7,557.4685714285714
14740,1448.21,3,482.7366666666667
14741,1400.34,6,233.39
14744,1099.98,7,157.14000000000001
14745,1220.26,5,244.052
14747,328.2,1,328.2
14748,1415.75,5,283.15
14752,389.64,1,389.64
14753,563.15,1,563.15
14754,638.05,2,319.025
14755,5010.28,11,455.47999999999996
14756,738.96,1,738.96
14757,420.5,1,420.5
14758,1484.06,4,371.015
14759,1625.97,3,541.99
14760,89.2,1,89.2
14761,255.9,2,127.95
14762,300.52,1,300.52
14764,278.3,1,278.3
14765,254.11,3,84.70333333333333
14766,2473.37,6,412.2283333333333
14768,192.60000000000002,2,96.30000000000001
14769,10416.98,8,1302.1225
14770,876.42,2,438.21
14772,139.26,1,139.26
14775,1011.9,3,337.3
14776,2538.3,11,230.75454545454548
14778,730.86,2,365.43
14779,386.15,3,128.71666666666667
14780,447.68,2,223.84
14782,200.10000000000002,1,200.10000000000002
14784,289.99,2,144.995
14785,77.4,2,38.7
14788,679.4399999999999,2,339.71999999999997
14789,197.64,1,197.64
14790,745.06,4,186.265
14792,6.2,1,6.2
14793,228.99,1,228.99
14794,1319.91,7,188.55857142857144
14795,131.45000000000002,1,131.45000000000002
14796,7975.49,17,469.1464705882353
14798,173.74,3,57.913333333333334
14799,157.7,1,157.7
14800,4331.79,12,360.9825
14801,189.34,1,189.34
14803,845.55,3,281.84999999999997
14804,353.27,1,353.27
14805,546.4,4,136.6
14806,193.39000000000001,1,193.39000000000001
14808,2718.6,8,339.825
14810,2085.33,11,189.57545454545453
14813,152.88,2,76.44
14815,778.5,2,389.25
14816,271.85,1,271.85
14817,1110.34,2,555.17
14818,657.8,3,219.26666666666665
14819,272.07,2,136.035
14820,507.29,4,126.8225
14821,48.800000000000004,1,48.800000000000004
14823,321.43,3,107.14333333333333
14824,1127.71,4,281.9275
14825,2221.01,12,185.08416666666668
14828,2139.76,3,713.2533333333334
14829,697.55,4,174.3875
14830,188.88,1,188.88
